Graph,True,CDC,MachineL,Autocorrelation,Trend,Variability,PointsA,PointsB,EffectSize,Expert,Decision
513,1,1,1,0.2,0,0.25,5,10,4,C,1
513,1,1,1,0.2,0,0.25,5,10,4,D,1
513,1,1,1,0.2,0,0.25,5,10,4,E,1
514,1,1,1,0.2,30,0.1,3,10,4,A,1
514,1,1,1,0.2,30,0.1,3,10,4,B,0
514,1,1,1,0.2,30,0.1,3,10,4,C,0
514,1,1,1,0.2,30,0.1,3,10,4,D,1
514,1,1,1,0.2,30,0.1,3,10,4,E,1
515,0,0,0,0.2,0,0.1,5,10,0,A,0
515,0,0,0,0.2,0,0.1,5,10,0,B,0
515,0,0,0,0.2,0,0.1,5,10,0,C,0
515,0,0,0,0.2,0,0.1,5,10,0,D,0
515,0,0,0,0.2,0,0.1,5,10,0,E,0
516,1,0,0,0,30,0.1,3,10,1,A,1
516,1,0,0,0,30,0.1,3,10,1,B,0
516,1,0,0,0,30,0.1,3,10,1,C,0
516,1,0,0,0,30,0.1,3,10,1,D,0
516,1,0,0,0,30,0.1,3,10,1,E,0
517,0,0,0,0.2,0,0.25,5,10,0,A,1
517,0,0,0,0.2,0,0.25,5,10,0,B,0
517,0,0,0,0.2,0,0.25,5,10,0,C,0
517,0,0,0,0.2,0,0.25,5,10,0,D,1
517,0,0,0,0.2,0,0.25,5,10,0,E,0
518,1,1,1,0.2,30,0.25,5,5,4,A,1
518,1,1,1,0.2,30,0.25,5,5,4,B,1
518,1,1,1,0.2,30,0.25,5,5,4,C,0
518,1,1,1,0.2,30,0.25,5,5,4,D,1
518,1,1,1,0.2,30,0.25,5,5,4,E,1
519,0,0,0,0,0,0.1,5,5,0,A,0
519,0,0,0,0,0,0.1,5,5,0,B,0
519,0,0,0,0,0,0.1,5,5,0,C,0
519,0,0,0,0,0,0.1,5,5,0,D,0
519,0,0,0,0,0,0.1,5,5,0,E,0
520,0,1,0,0.2,30,0.25,3,5,0,A,1
520,0,1,0,0.2,30,0.25,3,5,0,B,0
520,0,1,0,0.2,30,0.25,3,5,0,C,0
520,0,1,0,0.2,30,0.25,3,5,0,D,0
520,0,1,0,0.2,30,0.25,3,5,0,E,1
521,1,1,1,0.2,30,0.1,3,5,5,A,1
521,1,1,1,0.2,30,0.1,3,5,5,B,1
521,1,1,1,0.2,30,0.1,3,5,5,C,1
521,1,1,1,0.2,30,0.1,3,5,5,D,1
521,1,1,1,0.2,30,0.1,3,5,5,E,1
522,0,1,0,0.2,30,0.1,5,10,0,A,1
522,0,1,0,0.2,30,0.1,5,10,0,B,0
522,0,1,0,0.2,30,0.1,5,10,0,C,0
522,0,1,0,0.2,30,0.1,5,10,0,D,1
522,0,1,0,0.2,30,0.1,5,10,0,E,1
523,0,0,0,0,30,0.1,3,10,0,A,0
523,0,0,0,0,30,0.1,3,10,0,B,0
523,0,0,0,0,30,0.1,3,10,0,C,0
523,0,0,0,0,30,0.1,3,10,0,D,0
523,0,0,0,0,30,0.1,3,10,0,E,0
524,1,0,0,0.2,0,0.25,3,10,1,A,0
524,1,0,0,0.2,0,0.25,3,10,1,B,0
524,1,0,0,0.2,0,0.25,3,10,1,C,0
524,1,0,0,0.2,0,0.25,3,10,1,D,0
524,1,0,0,0.2,0,0.25,3,10,1,E,0
525,1,1,1,0,0,0.25,5,5,3,A,1
525,1,1,1,0,0,0.25,5,5,3,B,1
525,1,1,1,0,0,0.25,5,5,3,C,0
525,1,1,1,0,0,0.25,5,5,3,D,1
525,1,1,1,0,0,0.25,5,5,3,E,1
526,1,1,0,0,30,0.25,3,10,1,A,1
526,1,1,0,0,30,0.25,3,10,1,B,0
526,1,1,0,0,30,0.25,3,10,1,C,0
526,1,1,0,0,30,0.25,3,10,1,D,1
526,1,1,0,0,30,0.25,3,10,1,E,1
527,1,1,0,0,30,0.25,5,10,1,A,1
527,1,1,0,0,30,0.25,5,10,1,B,0
527,1,1,0,0,30,0.25,5,10,1,C,0
527,1,1,0,0,30,0.25,5,10,1,D,1
527,1,1,0,0,30,0.25,5,10,1,E,0
528,1,1,1,0,0,0.25,3,10,2,A,1
528,1,1,1,0,0,0.25,3,10,2,B,1
528,1,1,1,0,0,0.25,3,10,2,C,1
528,1,1,1,0,0,0.25,3,10,2,D,1
528,1,1,1,0,0,0.25,3,10,2,E,1
529,1,0,1,0,0,0.25,5,5,1,A,1
529,1,0,1,0,0,0.25,5,5,1,B,0
529,1,0,1,0,0,0.25,5,5,1,C,0
529,1,0,1,0,0,0.25,5,5,1,D,0
529,1,0,1,0,0,0.25,5,5,1,E,0
530,1,0,0,0.2,0,0.25,5,10,1,A,0
530,1,0,0,0.2,0,0.25,5,10,1,B,0
530,1,0,0,0.2,0,0.25,5,10,1,C,0
530,1,0,0,0.2,0,0.25,5,10,1,D,0
530,1,0,0,0.2,0,0.25,5,10,1,E,0
531,0,0,0,0,0,0.25,3,10,0,A,0
531,0,0,0,0,0,0.25,3,10,0,B,0
531,0,0,0,0,0,0.25,3,10,0,C,0
531,0,0,0,0,0,0.25,3,10,0,D,0
531,0,0,0,0,0,0.25,3,10,0,E,0
532,0,0,1,0.2,30,0.1,5,5,0,A,1
532,0,0,1,0.2,30,0.1,5,5,0,B,0
532,0,0,1,0.2,30,0.1,5,5,0,C,0
532,0,0,1,0.2,30,0.1,5,5,0,D,1
532,0,0,1,0.2,30,0.1,5,5,0,E,0
533,0,0,0,0,0,0.1,5,5,0,A,0
533,0,0,0,0,0,0.1,5,5,0,B,0
533,0,0,0,0,0,0.1,5,5,0,C,0
533,0,0,0,0,0,0.1,5,5,0,D,0
533,0,0,0,0,0,0.1,5,5,0,E,0
534,0,0,0,0.2,30,0.25,5,10,0,A,1
534,0,0,0,0.2,30,0.25,5,10,0,B,0
534,0,0,0,0.2,30,0.25,5,10,0,C,0
534,0,0,0,0.2,30,0.25,5,10,0,D,0
534,0,0,0,0.2,30,0.25,5,10,0,E,0
535,1,0,0,0,0,0.1,5,5,1,A,0
535,1,0,0,0,0,0.1,5,5,1,B,0
535,1,0,0,0,0,0.1,5,5,1,C,0
535,1,0,0,0,0,0.1,5,5,1,D,0
535,1,0,0,0,0,0.1,5,5,1,E,0
536,1,1,1,0,30,0.25,5,5,3,A,1
536,1,1,1,0,30,0.25,5,5,3,B,1
536,1,1,1,0,30,0.25,5,5,3,C,1
536,1,1,1,0,30,0.25,5,5,3,D,1
536,1,1,1,0,30,0.25,5,5,3,E,1
537,1,1,1,0,0,0.1,5,10,2,A,0
537,1,1,1,0,0,0.1,5,10,2,B,0
537,1,1,1,0,0,0.1,5,10,2,C,0
537,1,1,1,0,0,0.1,5,10,2,D,0
537,1,1,1,0,0,0.1,5,10,2,E,0
538,0,0,1,0.2,30,0.1,3,5,0,A,1
538,0,0,1,0.2,30,0.1,3,5,0,B,0
538,0,0,1,0.2,30,0.1,3,5,0,C,0
538,0,0,1,0.2,30,0.1,3,5,0,D,1
538,0,0,1,0.2,30,0.1,3,5,0,E,0
539,1,0,1,0.2,0,0.25,3,10,2,A,1
539,1,0,1,0.2,0,0.25,3,10,2,B,1
539,1,0,1,0.2,0,0.25,3,10,2,C,1
539,1,0,1,0.2,0,0.25,3,10,2,D,1
539,1,0,1,0.2,0,0.25,3,10,2,E,0
540,1,1,1,0,0,0.1,3,10,2,A,1
540,1,1,1,0,0,0.1,3,10,2,B,0
540,1,1,1,0,0,0.1,3,10,2,C,0
540,1,1,1,0,0,0.1,3,10,2,D,1
540,1,1,1,0,0,0.1,3,10,2,E,1
541,1,0,1,0,0,0.25,5,5,3,A,1
541,1,0,1,0,0,0.25,5,5,3,B,0
541,1,0,1,0,0,0.25,5,5,3,C,0
541,1,0,1,0,0,0.25,5,5,3,D,0
541,1,0,1,0,0,0.25,5,5,3,E,0
542,1,1,1,0.2,0,0.25,5,5,3,A,1
542,1,1,1,0.2,0,0.25,5,5,3,B,1
542,1,1,1,0.2,0,0.25,5,5,3,C,0
542,1,1,1,0.2,0,0.25,5,5,3,D,1
542,1,1,1,0.2,0,0.25,5,5,3,E,1
543,0,0,0,0.2,30,0.1,3,10,0,A,1
543,0,0,0,0.2,30,0.1,3,10,0,B,0
543,0,0,0,0.2,30,0.1,3,10,0,C,0
543,0,0,0,0.2,30,0.1,3,10,0,D,1
543,0,0,0,0.2,30,0.1,3,10,0,E,0
544,1,1,1,0,30,0.1,5,5,5,A,1
544,1,1,1,0,30,0.1,5,5,5,B,1
544,1,1,1,0,30,0.1,5,5,5,C,1
544,1,1,1,0,30,0.1,5,5,5,D,1
544,1,1,1,0,30,0.1,5,5,5,E,1
545,1,1,1,0,0,0.1,5,10,4,A,1
545,1,1,1,0,0,0.1,5,10,4,B,0
545,1,1,1,0,0,0.1,5,10,4,C,0
545,1,1,1,0,0,0.1,5,10,4,D,1
545,1,1,1,0,0,0.1,5,10,4,E,1
546,1,0,0,0,0,0.25,3,5,2,A,0
546,1,0,0,0,0,0.25,3,5,2,B,0
546,1,0,0,0,0,0.25,3,5,2,C,0
546,1,0,0,0,0,0.25,3,5,2,D,1
546,1,0,0,0,0,0.25,3,5,2,E,0
547,0,0,0,0.2,0,0.25,3,5,0,A,0
547,0,0,0,0.2,0,0.25,3,5,0,B,0
547,0,0,0,0.2,0,0.25,3,5,0,C,0
547,0,0,0,0.2,0,0.25,3,5,0,D,0
547,0,0,0,0.2,0,0.25,3,5,0,E,0
548,1,1,1,0,0,0.1,3,10,3,A,0
548,1,1,1,0,0,0.1,3,10,3,B,0
548,1,1,1,0,0,0.1,3,10,3,C,0
548,1,1,1,0,0,0.1,3,10,3,D,1
548,1,1,1,0,0,0.1,3,10,3,E,1
549,0,0,0,0.2,0,0.1,3,5,0,A,0
549,0,0,0,0.2,0,0.1,3,5,0,B,0
549,0,0,0,0.2,0,0.1,3,5,0,C,0
549,0,0,0,0.2,0,0.1,3,5,0,D,0
549,0,0,0,0.2,0,0.1,3,5,0,E,0
550,1,0,1,0.2,0,0.1,3,10,3,A,1
550,1,0,1,0.2,0,0.1,3,10,3,B,0
550,1,0,1,0.2,0,0.1,3,10,3,C,0
550,1,0,1,0.2,0,0.1,3,10,3,D,0
550,1,0,1,0.2,0,0.1,3,10,3,E,0
551,0,1,0,0,30,0.25,5,10,0,A,1
551,0,1,0,0,30,0.25,5,10,0,B,1
551,0,1,0,0,30,0.25,5,10,0,C,1
551,0,1,0,0,30,0.25,5,10,0,D,1
551,0,1,0,0,30,0.25,5,10,0,E,1
552,1,1,1,0.2,0,0.1,3,10,3,A,1
552,1,1,1,0.2,0,0.1,3,10,3,B,0
552,1,1,1,0.2,0,0.1,3,10,3,C,0
552,1,1,1,0.2,0,0.1,3,10,3,D,1
552,1,1,1,0.2,0,0.1,3,10,3,E,1
553,0,0,0,0.2,0,0.1,3,5,0,A,0
553,0,0,0,0.2,0,0.1,3,5,0,B,0
553,0,0,0,0.2,0,0.1,3,5,0,C,0
553,0,0,0,0.2,0,0.1,3,5,0,D,0
553,0,0,0,0.2,0,0.1,3,5,0,E,0
554,0,0,0,0.2,30,0.1,3,5,0,A,1
554,0,0,0,0.2,30,0.1,3,5,0,B,0
554,0,0,0,0.2,30,0.1,3,5,0,C,0
554,0,0,0,0.2,30,0.1,3,5,0,D,0
554,0,0,0,0.2,30,0.1,3,5,0,E,0
555,1,1,1,0.2,30,0.1,3,10,4,A,1
555,1,1,1,0.2,30,0.1,3,10,4,B,1
555,1,1,1,0.2,30,0.1,3,10,4,C,0
555,1,1,1,0.2,30,0.1,3,10,4,D,1
555,1,1,1,0.2,30,0.1,3,10,4,E,1
556,0,1,0,0,0,0.1,3,10,0,A,0
556,0,1,0,0,0,0.1,3,10,0,B,0
556,0,1,0,0,0,0.1,3,10,0,C,0
556,0,1,0,0,0,0.1,3,10,0,D,0
556,0,1,0,0,0,0.1,3,10,0,E,0
557,0,0,0,0.2,0,0.1,5,5,0,A,0
557,0,0,0,0.2,0,0.1,5,5,0,B,0
557,0,0,0,0.2,0,0.1,5,5,0,C,0
557,0,0,0,0.2,0,0.1,5,5,0,D,0
557,0,0,0,0.2,0,0.1,5,5,0,E,0
558,1,1,1,0.2,30,0.1,5,5,3,A,1
558,1,1,1,0.2,30,0.1,5,5,3,B,1
558,1,1,1,0.2,30,0.1,5,5,3,C,1
558,1,1,1,0.2,30,0.1,5,5,3,D,1
558,1,1,1,0.2,30,0.1,5,5,3,E,1
559,1,1,1,0,30,0.25,3,10,3,A,1
559,1,1,1,0,30,0.25,3,10,3,B,1
559,1,1,1,0,30,0.25,3,10,3,C,1
559,1,1,1,0,30,0.25,3,10,3,D,1
559,1,1,1,0,30,0.25,3,10,3,E,1
560,1,0,1,0.2,30,0.25,5,5,2,A,1
560,1,0,1,0.2,30,0.25,5,5,2,B,0
560,1,0,1,0.2,30,0.25,5,5,2,C,0
560,1,0,1,0.2,30,0.25,5,5,2,D,1
560,1,0,1,0.2,30,0.25,5,5,2,E,0
561,0,0,0,0.2,0,0.25,5,10,0,A,0
561,0,0,0,0.2,0,0.25,5,10,0,B,0
561,0,0,0,0.2,0,0.25,5,10,0,C,0
561,0,0,0,0.2,0,0.25,5,10,0,D,0
561,0,0,0,0.2,0,0.25,5,10,0,E,0
562,1,1,1,0,30,0.1,5,10,5,A,1
562,1,1,1,0,30,0.1,5,10,5,B,0
562,1,1,1,0,30,0.1,5,10,5,C,0
562,1,1,1,0,30,0.1,5,10,5,D,1
562,1,1,1,0,30,0.1,5,10,5,E,1
563,0,0,1,0.2,30,0.1,3,5,0,A,1
563,0,0,1,0.2,30,0.1,3,5,0,B,0
563,0,0,1,0.2,30,0.1,3,5,0,C,0
563,0,0,1,0.2,30,0.1,3,5,0,D,0
563,0,0,1,0.2,30,0.1,3,5,0,E,0
564,0,0,0,0,30,0.25,3,5,0,A,1
564,0,0,0,0,30,0.25,3,5,0,B,0
564,0,0,0,0,30,0.25,3,5,0,C,0
564,0,0,0,0,30,0.25,3,5,0,D,1
564,0,0,0,0,30,0.25,3,5,0,E,0
565,0,0,0,0.2,0,0.25,5,5,0,A,0
565,0,0,0,0.2,0,0.25,5,5,0,B,0
565,0,0,0,0.2,0,0.25,5,5,0,C,0
565,0,0,0,0.2,0,0.25,5,5,0,D,0
565,0,0,0,0.2,0,0.25,5,5,0,E,0
566,0,1,0,0.2,30,0.25,5,10,0,A,0
566,0,1,0,0.2,30,0.25,5,10,0,B,1
566,0,1,0,0.2,30,0.25,5,10,0,C,1
566,0,1,0,0.2,30,0.25,5,10,0,D,1
566,0,1,0,0.2,30,0.25,5,10,0,E,1
567,0,0,0,0,0,0.25,5,5,0,A,0
567,0,0,0,0,0,0.25,5,5,0,B,0
567,0,0,0,0,0,0.25,5,5,0,C,0
567,0,0,0,0,0,0.25,5,5,0,D,0
567,0,0,0,0,0,0.25,5,5,0,E,0
568,1,1,0,0.2,30,0.1,3,10,1,A,1
568,1,1,0,0.2,30,0.1,3,10,1,B,0
568,1,1,0,0.2,30,0.1,3,10,1,C,0
568,1,1,0,0.2,30,0.1,3,10,1,D,1
568,1,1,0,0.2,30,0.1,3,10,1,E,1
569,1,0,1,0,0,0.1,5,10,4,A,1
569,1,0,1,0,0,0.1,5,10,4,B,0
569,1,0,1,0,0,0.1,5,10,4,C,0
569,1,0,1,0,0,0.1,5,10,4,D,0
569,1,0,1,0,0,0.1,5,10,4,E,0
570,1,0,1,0.2,0,0.25,3,10,3,A,1
570,1,0,1,0.2,0,0.25,3,10,3,B,1
570,1,0,1,0.2,0,0.25,3,10,3,C,1
570,1,0,1,0.2,0,0.25,3,10,3,D,1
570,1,0,1,0.2,0,0.25,3,10,3,E,0
571,1,0,0,0.2,0,0.25,3,10,1,A,0
571,1,0,0,0.2,0,0.25,3,10,1,B,0
571,1,0,0,0.2,0,0.25,3,10,1,C,0
571,1,0,0,0.2,0,0.25,3,10,1,D,0
571,1,0,0,0.2,0,0.25,3,10,1,E,0
572,1,1,1,0,0,0.1,5,5,5,A,1
572,1,1,1,0,0,0.1,5,5,5,B,1
572,1,1,1,0,0,0.1,5,5,5,C,0
572,1,1,1,0,0,0.1,5,5,5,D,1
572,1,1,1,0,0,0.1,5,5,5,E,0
573,1,1,1,0.2,30,0.1,5,5,5,A,1
573,1,1,1,0.2,30,0.1,5,5,5,B,0
573,1,1,1,0.2,30,0.1,5,5,5,C,0
573,1,1,1,0.2,30,0.1,5,5,5,D,1
573,1,1,1,0.2,30,0.1,5,5,5,E,1
574,1,1,1,0,0,0.1,3,5,3,A,1
574,1,1,1,0,0,0.1,3,5,3,B,0
574,1,1,1,0,0,0.1,3,5,3,C,0
574,1,1,1,0,0,0.1,3,5,3,D,0
574,1,1,1,0,0,0.1,3,5,3,E,1
575,1,1,1,0,0,0.25,5,5,5,A,1
575,1,1,1,0,0,0.25,5,5,5,B,1
575,1,1,1,0,0,0.25,5,5,5,C,1
575,1,1,1,0,0,0.25,5,5,5,D,1
575,1,1,1,0,0,0.25,5,5,5,E,1
576,1,1,1,0.2,0,0.25,3,5,3,A,1
576,1,1,1,0.2,0,0.25,3,5,3,B,1
576,1,1,1,0.2,0,0.25,3,5,3,C,1
576,1,1,1,0.2,0,0.25,3,5,3,D,1
576,1,1,1,0.2,0,0.25,3,5,3,E,1
577,1,0,0,0.2,0,0.1,5,5,1,A,0
577,1,0,0,0.2,0,0.1,5,5,1,B,0
577,1,0,0,0.2,0,0.1,5,5,1,C,0
577,1,0,0,0.2,0,0.1,5,5,1,D,0
577,1,0,0,0.2,0,0.1,5,5,1,E,0
578,0,0,0,0,0,0.25,5,10,0,A,0
578,0,0,0,0,0,0.25,5,10,0,B,0
578,0,0,0,0,0,0.25,5,10,0,C,0
578,0,0,0,0,0,0.25,5,10,0,D,0
578,0,0,0,0,0,0.25,5,10,0,E,0
579,1,0,0,0,0,0.1,3,5,1,A,0
579,1,0,0,0,0,0.1,3,5,1,B,0
579,1,0,0,0,0,0.1,3,5,1,C,0
579,1,0,0,0,0,0.1,3,5,1,D,0
579,1,0,0,0,0,0.1,3,5,1,E,0
580,0,0,0,0.2,0,0.25,3,10,0,A,0
580,0,0,0,0.2,0,0.25,3,10,0,B,0
580,0,0,0,0.2,0,0.25,3,10,0,C,0
580,0,0,0,0.2,0,0.25,3,10,0,D,0
580,0,0,0,0.2,0,0.25,3,10,0,E,0
581,1,0,0,0.2,30,0.1,3,10,3,A,1
581,1,0,0,0.2,30,0.1,3,10,3,B,0
581,1,0,0,0.2,30,0.1,3,10,3,C,0
581,1,0,0,0.2,30,0.1,3,10,3,D,0
581,1,0,0,0.2,30,0.1,3,10,3,E,0
582,0,1,0,0,30,0.25,3,10,0,A,1
582,0,1,0,0,30,0.25,3,10,0,B,1
582,0,1,0,0,30,0.25,3,10,0,C,0
582,0,1,0,0,30,0.25,3,10,0,D,1
582,0,1,0,0,30,0.25,3,10,0,E,1
583,0,0,0,0,0,0.25,5,10,0,A,0
583,0,0,0,0,0,0.25,5,10,0,B,0
583,0,0,0,0,0,0.25,5,10,0,C,0
583,0,0,0,0,0,0.25,5,10,0,D,0
583,0,0,0,0,0,0.25,5,10,0,E,0
584,1,1,1,0.2,30,0.25,3,5,5,A,1
584,1,1,1,0.2,30,0.25,3,5,5,B,1
584,1,1,1,0.2,30,0.25,3,5,5,C,1
584,1,1,1,0.2,30,0.25,3,5,5,D,1
584,1,1,1,0.2,30,0.25,3,5,5,E,1
585,1,0,0,0,0,0.1,3,5,1,A,0
585,1,0,0,0,0,0.1,3,5,1,B,0
585,1,0,0,0,0,0.1,3,5,1,C,0
585,1,0,0,0,0,0.1,3,5,1,D,0
585,1,0,0,0,0,0.1,3,5,1,E,0
586,1,1,1,0.2,0,0.1,3,5,4,A,0
586,1,1,1,0.2,0,0.1,3,5,4,B,0
586,1,1,1,0.2,0,0.1,3,5,4,C,0
586,1,1,1,0.2,0,0.1,3,5,4,D,0
586,1,1,1,0.2,0,0.1,3,5,4,E,0
587,0,0,0,0,30,0.1,5,10,0,A,1
587,0,0,0,0,30,0.1,5,10,0,B,0
587,0,0,0,0,30,0.1,5,10,0,C,0
587,0,0,0,0,30,0.1,5,10,0,D,0
587,0,0,0,0,30,0.1,5,10,0,E,0
588,1,1,1,0,0,0.1,3,10,5,A,1
588,1,1,1,0,0,0.1,3,10,5,B,1
588,1,1,1,0,0,0.1,3,10,5,C,1
588,1,1,1,0,0,0.1,3,10,5,D,1
588,1,1,1,0,0,0.1,3,10,5,E,1
589,1,1,0,0,0,0.1,3,5,2,A,0
589,1,1,0,0,0,0.1,3,5,2,B,0
589,1,1,0,0,0,0.1,3,5,2,C,0
589,1,1,0,0,0,0.1,3,5,2,D,0
589,1,1,0,0,0,0.1,3,5,2,E,0
590,0,0,0,0,30,0.25,5,5,0,A,0
590,0,0,0,0,30,0.25,5,5,0,B,0
590,0,0,0,0,30,0.25,5,5,0,C,0
590,0,0,0,0,30,0.25,5,5,0,D,0
590,0,0,0,0,30,0.25,5,5,0,E,0
591,0,0,0,0,0,0.1,5,10,0,A,0
591,0,0,0,0,0,0.1,5,10,0,B,0
591,0,0,0,0,0,0.1,5,10,0,C,0
591,0,0,0,0,0,0.1,5,10,0,D,0
591,0,0,0,0,0,0.1,5,10,0,E,0
592,0,0,0,0.2,0,0.1,5,10,0,A,0
592,0,0,0,0.2,0,0.1,5,10,0,B,0
592,0,0,0,0.2,0,0.1,5,10,0,C,0
592,0,0,0,0.2,0,0.1,5,10,0,D,0
592,0,0,0,0.2,0,0.1,5,10,0,E,0
593,1,0,1,0.2,30,0.25,3,5,2,A,1
593,1,0,1,0.2,30,0.25,3,5,2,B,0
593,1,0,1,0.2,30,0.25,3,5,2,C,0
593,1,0,1,0.2,30,0.25,3,5,2,D,0
593,1,0,1,0.2,30,0.25,3,5,2,E,0
594,1,1,1,0,30,0.1,5,5,4,A,1
594,1,1,1,0,30,0.1,5,5,4,B,1
594,1,1,1,0,30,0.1,5,5,4,C,1
594,1,1,1,0,30,0.1,5,5,4,D,1
594,1,1,1,0,30,0.1,5,5,4,E,1
595,1,1,1,0.2,30,0.25,3,10,2,A,1
595,1,1,1,0.2,30,0.25,3,10,2,B,1
595,1,1,1,0.2,30,0.25,3,10,2,C,1
595,1,1,1,0.2,30,0.25,3,10,2,D,1
595,1,1,1,0.2,30,0.25,3,10,2,E,1
596,0,0,0,0,0,0.25,3,5,0,A,0
596,0,0,0,0,0,0.25,3,5,0,B,0
596,0,0,0,0,0,0.25,3,5,0,C,0
596,0,0,0,0,0,0.25,3,5,0,D,0
596,0,0,0,0,0,0.25,3,5,0,E,0
597,1,1,1,0.2,0,0.1,5,5,5,A,1
597,1,1,1,0.2,0,0.1,5,5,5,B,1
597,1,1,1,0.2,0,0.1,5,5,5,C,1
597,1,1,1,0.2,0,0.1,5,5,5,D,1
597,1,1,1,0.2,0,0.1,5,5,5,E,1
598,1,1,1,0.2,0,0.1,3,5,3,A,0
598,1,1,1,0.2,0,0.1,3,5,3,B,1
598,1,1,1,0.2,0,0.1,3,5,3,C,1
598,1,1,1,0.2,0,0.1,3,5,3,D,1
598,1,1,1,0.2,0,0.1,3,5,3,E,1
599,1,0,1,0,0,0.1,5,10,3,A,0
599,1,0,1,0,0,0.1,5,10,3,B,0
599,1,0,1,0,0,0.1,5,10,3,C,1
599,1,0,1,0,0,0.1,5,10,3,D,0
599,1,0,1,0,0,0.1,5,10,3,E,0
600,0,0,0,0.2,30,0.25,5,10,0,A,1
600,0,0,0,0.2,30,0.25,5,10,0,B,0
600,0,0,0,0.2,30,0.25,5,10,0,C,0
600,0,0,0,0.2,30,0.25,5,10,0,D,0
600,0,0,0,0.2,30,0.25,5,10,0,E,0
601,1,1,1,0,0,0.25,5,5,2,A,0
601,1,1,1,0,0,0.25,5,5,2,B,1
601,1,1,1,0,0,0.25,5,5,2,C,0
601,1,1,1,0,0,0.25,5,5,2,D,1
601,1,1,1,0,0,0.25,5,5,2,E,1
602,0,0,1,0,30,0.25,5,10,0,A,1
602,0,0,1,0,30,0.25,5,10,0,B,1
602,0,0,1,0,30,0.25,5,10,0,C,0
602,0,0,1,0,30,0.25,5,10,0,D,1
602,0,0,1,0,30,0.25,5,10,0,E,0
603,0,0,0,0.2,0,0.25,3,5,0,A,0
603,0,0,0,0.2,0,0.25,3,5,0,B,0
603,0,0,0,0.2,0,0.25,3,5,0,C,0
603,0,0,0,0.2,0,0.25,3,5,0,D,0
603,0,0,0,0.2,0,0.25,3,5,0,E,0
604,0,0,0,0.2,0,0.25,5,5,0,A,0
604,0,0,0,0.2,0,0.25,5,5,0,B,0
604,0,0,0,0.2,0,0.25,5,5,0,C,0
604,0,0,0,0.2,0,0.25,5,5,0,D,0
604,0,0,0,0.2,0,0.25,5,5,0,E,0
605,0,0,0,0.2,0,0.25,3,10,0,A,0
605,0,0,0,0.2,0,0.25,3,10,0,B,0
605,0,0,0,0.2,0,0.25,3,10,0,C,0
605,0,0,0,0.2,0,0.25,3,10,0,D,0
605,0,0,0,0.2,0,0.25,3,10,0,E,0
606,1,1,1,0.2,30,0.25,3,5,4,A,1
606,1,1,1,0.2,30,0.25,3,5,4,B,1
606,1,1,1,0.2,30,0.25,3,5,4,C,1
606,1,1,1,0.2,30,0.25,3,5,4,D,1
606,1,1,1,0.2,30,0.25,3,5,4,E,1
607,0,0,0,0.2,30,0.1,3,5,0,A,1
607,0,0,0,0.2,30,0.1,3,5,0,B,0
607,0,0,0,0.2,30,0.1,3,5,0,C,0
607,0,0,0,0.2,30,0.1,3,5,0,D,0
607,0,0,0,0.2,30,0.1,3,5,0,E,0
608,1,1,1,0.2,30,0.25,3,5,4,A,1
608,1,1,1,0.2,30,0.25,3,5,4,B,1
608,1,1,1,0.2,30,0.25,3,5,4,C,1
608,1,1,1,0.2,30,0.25,3,5,4,D,1
608,1,1,1,0.2,30,0.25,3,5,4,E,1
609,0,0,0,0,30,0.25,5,5,0,A,0
609,0,0,0,0,30,0.25,5,5,0,B,0
609,0,0,0,0,30,0.25,5,5,0,C,0
609,0,0,0,0,30,0.25,5,5,0,D,0
609,0,0,0,0,30,0.25,5,5,0,E,0
610,0,0,0,0,0,0.1,5,10,0,A,0
610,0,0,0,0,0,0.1,5,10,0,B,0
610,0,0,0,0,0,0.1,5,10,0,C,0
610,0,0,0,0,0,0.1,5,10,0,D,0
610,0,0,0,0,0,0.1,5,10,0,E,0
611,0,0,0,0,0,0.25,5,5,0,A,0
611,0,0,0,0,0,0.25,5,5,0,B,0
611,0,0,0,0,0,0.25,5,5,0,C,0
611,0,0,0,0,0,0.25,5,5,0,D,0
611,0,0,0,0,0,0.25,5,5,0,E,0
612,0,0,0,0.2,30,0.1,3,10,0,A,1
612,0,0,0,0.2,30,0.1,3,10,0,B,0
612,0,0,0,0.2,30,0.1,3,10,0,C,0
612,0,0,0,0.2,30,0.1,3,10,0,D,0
612,0,0,0,0.2,30,0.1,3,10,0,E,0
613,0,0,0,0,0,0.25,3,5,0,A,0
613,0,0,0,0,0,0.25,3,5,0,B,0
613,0,0,0,0,0,0.25,3,5,0,C,0
613,0,0,0,0,0,0.25,3,5,0,D,0
613,0,0,0,0,0,0.25,3,5,0,E,0
614,0,0,0,0,30,0.25,5,10,0,A,1
614,0,0,0,0,30,0.25,5,10,0,B,0
614,0,0,0,0,30,0.25,5,10,0,C,0
614,0,0,0,0,30,0.25,5,10,0,D,0
614,0,0,0,0,30,0.25,5,10,0,E,0
615,0,0,0,0.2,0,0.1,5,10,0,A,0
615,0,0,0,0.2,0,0.1,5,10,0,B,0
615,0,0,0,0.2,0,0.1,5,10,0,C,0
615,0,0,0,0.2,0,0.1,5,10,0,D,0
615,0,0,0,0.2,0,0.1,5,10,0,E,0
616,0,0,0,0,0,0.1,3,10,0,A,0
616,0,0,0,0,0,0.1,3,10,0,B,0
